latitude,longitude,bright_ti4,acq_date,frp,country
65.56287,22.21912,355.61,2024-10-28,7.82,Sweden
65.56411,22.21949,315.68,2024-12-03,1.74,Sweden
65.56264,22.22027,297.92,2024-03-10,1.68,Sweden
58.67372,17.1343,309.68,2024-10-04,1.32,Sweden
64.66586,21.28719,330.79,2024-10-28,3.69,Sweden
58.34614,11.42024,298.5,2024-11-19,1.22,Sweden
65.56212,22.22199,304.43,2024-05-27,4.85,Sweden
65.56691,22.21998,337.38,2024-07-22,8.97,Sweden
60.13161,16.17954,339.11,2024-05-22,2.44,Sweden
60.54898,16.30526,295.18,2024-05-24,0.6,Sweden
58.36016,12.37511,327.58,2024-11-14,4.39,Sweden
65.56139,22.2314,310.52,2024-05-08,1.67,Sweden
67.81045,20.20189,330.92,2024-07-06,3.12,Sweden
58.68443,17.13281,331.79,2024-08-30,5.52,Sweden
65.5602,22.2251,304.58,2024-09-28,3.63,Sweden
60.61014,16.79702,299.47,2024-10-15,0.92,Sweden
65.56652,22.21645,321.5,2024-05-23,2.01,Sweden
65.56697,22.22144,319.07,2024-10-05,3.4,Sweden
58.66875,17.14038,297.12,2024-08-27,1.54,Sweden
65.56396,22.21645,305.57,2024-08-30,1.37,Sweden
64.66387,21.27925,310.47,2024-11-27,2.05,Sweden
57.71243,18.80541,304.71,2024-05-27,1.64,Sweden
60.13041,16.17571,310.54,2024-02-24,1.18,Sweden
64.66533,21.2843,326.93,2024-03-25,5.54,Sweden
64.66325,21.27845,336.82,2024-10-12,12.34,Sweden
58.66944,17.13705,342.26,2024-04-04,3.54,Sweden
59.79193,13.21328,305.69,2024-11-17,0.98,Sweden
65.5629,22.2254,328.85,2024-05-21,30.73,Sweden
57.70929,18.79747,299.5,2024-09-05,0.61,Sweden
55.64119,13.60955,298.02,2024-05-01,0.48,Sweden
65.56137,22.21914,328.09,2024-10-02,6.24,Sweden
65.563,22.2138,321.19,2024-03-20,2.22,Sweden
65.56281,22.21354,331.46,2024-07-16,4.83,Sweden
57.7103,18.80777,300.98,2024-06-08,1.36,Sweden
65.56305,22.2235,340.98,2024-07-22,2.99,Sweden
58.67046,17.13439,299.73,2024-11-05,0.88,Sweden
60.13065,16.18045,309.77,2024-01-27,1.59,Sweden
64.66243,21.28996,333.73,2024-06-08,4.65,Sweden
60.61235,16.79576,296.33,2024-09-20,0.96,Sweden
65.56486,22.2157,343.85,2024-10-28,7.7,Sweden
58.34455,11.42511,297.61,2024-10-10,1.04,Sweden
65.56365,22.21847,339.47,2024-05-03,7.0,Sweden
65.56547,22.22826,329.7,2024-07-03,5.65,Sweden
58.83203,14.76697,325.6,2024-05-18,1.42,Sweden
58.67094,17.1314,306.44,2024-11-08,1.85,Sweden
64.66598,21.2827,339.68,2024-07-10,4.18,Sweden
65.56467,22.21631,342.35,2024-10-26,4.79,Sweden
58.35745,12.37588,295.5,2024-09-09,0.74,Sweden
65.56232,22.21001,297.72,2024-10-15,1.37,Sweden
65.56326,22.22991,329.01,2024-10-12,3.2,Sweden
61.8751,16.1067,340.09,2024-05-15,11.93,Sweden
56.74276,14.48585,296.57,2024-09-20,0.72,Sweden
60.70125,16.09994,355.5,2024-05-23,14.35,Sweden
64.66212,21.27757,303.12,2024-11-10,1.65,Sweden
60.1355,16.18943,307.11,2024-09-06,0.94,Sweden
65.85286,23.11375,325.24,2024-09-21,13.29,Sweden
57.70791,18.80481,302.06,2024-10-05,1.38,Sweden
58.6703,17.13578,304.55,2024-11-13,1.58,Sweden
65.5636,22.21728,336.74,2024-09-20,2.96,Sweden
58.68348,17.13434,298.89,2024-09-08,0.67,Sweden
58.66887,17.13087,309.27,2024-12-23,0.94,Sweden
64.66698,21.28594,298.45,2024-06-25,0.99,Sweden
65.56482,22.22395,303.3,2024-04-15,1.21,Sweden
65.56581,22.21744,300.44,2024-01-27,0.84,Sweden
57.70949,18.80085,310.25,2024-07-28,1.39,Sweden
58.68273,17.1332,299.52,2024-11-17,1.15,Sweden
65.56502,22.21486,337.24,2024-09-28,4.38,Sweden
65.55252,22.25544,329.94,2024-06-27,2.73,Sweden
65.56509,22.22108,331.1,2024-09-26,5.51,Sweden
58.67179,17.13501,304.13,2024-07-29,1.45,Sweden
64.66526,21.28476,338.68,2024-08-06,5.08,Sweden
65.56129,22.22184,310.89,2024-02-01,2.34,Sweden
64.66439,21.2797,328.04,2024-07-06,3.74,Sweden
65.56433,22.22186,321.82,2024-09-19,3.1,Sweden
57.96683,15.03725,308.17,2024-09-19,1.3,Sweden
65.56467,22.22318,311.86,2024-08-26,2.4,Sweden
65.56532,22.21763,327.52,2024-09-07,2.66,Sweden
65.56484,22.22111,327.64,2024-04-21,4.61,Sweden
65.56251,22.2237,339.91,2024-07-09,6.1,Sweden
60.61176,16.7937,307.78,2024-09-04,1.79,Sweden
58.43377,15.62947,338.34,2024-05-07,1.52,Sweden
65.56447,22.22158,335.29,2024-07-21,6.07,Sweden
65.56435,22.22363,326.74,2024-07-10,2.32,Sweden
65.5653,22.23111,340.99,2024-01-10,7.5,Sweden
61.8765,16.1047,334.23,2024-05-15,18.11,Sweden
57.53046,16.26916,326.99,2024-05-07,3.39,Sweden
65.56342,22.21848,334.33,2024-06-23,9.55,Sweden
65.56366,22.22763,300.78,2024-10-05,0.69,Sweden
57.71025,18.80127,308.14,2024-11-17,1.69,Sweden
64.6646,21.28357,304.19,2024-07-23,3.27,Sweden
64.66266,21.27479,328.74,2024-11-09,3.15,Sweden
60.61057,16.7853,295.11,2024-11-14,0.54,Sweden
58.68353,17.13051,323.52,2024-08-03,3.19,Sweden
67.35226,22.54898,335.3,2024-06-09,32.58,Sweden
65.56429,22.2177,324.19,2024-09-10,14.87,Sweden
58.67786,17.13583,297.23,2024-06-22,0.92,Sweden
64.66117,21.2836,325.95,2024-04-15,3.3,Sweden
58.34746,11.42279,297.39,2024-09-13,0.93,Sweden
65.56417,22.22311,330.9,2024-05-20,26.41,Sweden
65.56371,22.22956,367.0,2024-07-23,10.65,Sweden
59.22467,17.12506,312.15,2024-06-03,1.2,Sweden
58.68161,17.13167,340.33,2024-06-27,12.48,Sweden
58.67521,17.13705,295.52,2024-05-27,0.61,Sweden
64.65937,21.28646,286.16,2024-09-08,0.39,Sweden
65.56467,22.23021,345.29,2024-06-24,13.17,Sweden
65.56405,22.21913,336.32,2024-09-16,3.17,Sweden
64.66397,21.2812,332.54,2024-12-26,14.85,Sweden
57.7114,18.80746,296.88,2024-06-04,0.58,Sweden
59.29746,14.13749,327.55,2024-06-04,3.65,Sweden
64.66241,21.28113,325.82,2024-08-17,3.98,Sweden
64.66547,21.27877,303.22,2024-11-14,0.93,Sweden
65.56673,22.21762,313.04,2024-12-27,1.9,Sweden
64.66673,21.27862,317.95,2024-08-26,2.36,Sweden
64.6617,21.28318,326.9,2024-03-26,8.07,Sweden
58.68497,17.12701,312.98,2024-11-18,2.87,Sweden
58.68402,17.13284,295.89,2024-11-17,0.86,Sweden
58.67626,17.13235,296.79,2024-07-15,0.49,Sweden
58.67354,17.13223,297.54,2024-05-22,0.51,Sweden
57.71053,18.80623,297.86,2024-05-07,0.83,Sweden
58.67731,17.13246,295.71,2024-03-07,0.63,Sweden
65.56174,22.20978,296.66,2024-07-21,1.19,Sweden
65.56348,22.23149,296.7,2024-09-16,1.54,Sweden
58.35873,12.37861,309.74,2024-10-14,1.21,Sweden
65.5611,22.2179,347.84,2024-06-27,9.78,Sweden
58.67326,17.13195,297.43,2024-08-28,0.59,Sweden
64.66209,21.2803,306.23,2024-03-12,2.51,Sweden
64.66487,21.27687,320.37,2024-07-14,2.59,Sweden
58.67484,17.13092,295.15,2024-08-31,1.35,Sweden
57.96894,15.04157,319.4,2024-09-19,1.09,Sweden
65.56477,22.20773,296.54,2024-10-07,1.72,Sweden
64.66467,21.28056,330.58,2024-05-08,4.91,Sweden
58.67202,17.13757,301.91,2024-06-30,0.69,Sweden
64.66142,21.28197,303.98,2024-04-19,1.44,Sweden
58.6815,17.13172,308.83,2024-01-09,1.84,Sweden
64.6627,21.27771,311.61,2024-12-24,2.09,Sweden
58.68083,17.13246,332.47,2024-04-24,4.38,Sweden
65.56626,22.2145,326.49,2024-10-26,4.21,Sweden
58.67282,17.13611,296.9,2024-05-14,1.04,Sweden
58.67244,17.1383,339.35,2024-09-21,6.94,Sweden
64.66409,21.27483,296.68,2024-10-17,1.36,Sweden
57.70917,18.80567,311.38,2024-05-20,1.79,Sweden
65.56095,22.21814,331.03,2024-07-04,7.65,Sweden
58.44037,15.26225,326.0,2024-06-04,2.19,Sweden
57.71103,18.80428,300.65,2024-06-30,0.7,Sweden
65.56401,22.22756,296.99,2024-03-20,2.22,Sweden
60.13802,15.41271,302.58,2024-09-06,0.82,Sweden
58.09352,11.85535,297.82,2024-11-19,0.86,Sweden
60.49116,15.45225,303.31,2024-09-13,1.13,Sweden
65.56137,22.22025,309.21,2024-09-27,1.34,Sweden
65.56376,22.21356,305.28,2024-06-04,2.66,Sweden
65.56405,22.22817,331.6,2024-07-08,5.63,Sweden
58.85513,14.65921,306.18,2024-09-16,0.62,Sweden
65.56447,22.2246,337.88,2024-06-22,5.13,Sweden
58.67687,17.13557,319.87,2024-05-26,1.49,Sweden
64.66457,21.27959,326.92,2024-05-04,6.6,Sweden
58.68365,17.12811,298.6,2024-08-10,1.18,Sweden
65.5525,22.25652,325.78,2024-08-14,3.05,Sweden
65.56348,22.21503,342.0,2024-05-10,8.55,Sweden
57.71125,18.80336,308.73,2024-11-08,1.6,Sweden
58.66614,17.13248,334.54,2024-11-13,6.74,Sweden
64.66469,21.28051,320.67,2024-10-18,2.96,Sweden
65.5672,22.21573,307.55,2024-05-11,1.47,Sweden
58.68282,17.13394,297.9,2024-08-06,0.51,Sweden
65.56271,22.22193,330.58,2024-10-02,6.53,Sweden
65.56264,22.21104,296.85,2024-10-17,1.45,Sweden
58.35687,12.38069,342.61,2024-07-30,8.6,Sweden
58.68368,17.13675,296.29,2024-04-30,1.23,Sweden
65.56344,22.22089,313.64,2024-11-07,2.06,Sweden
58.34757,11.42344,298.17,2024-07-19,0.58,Sweden
64.66552,21.27696,298.62,2024-10-02,1.35,Sweden
58.6697,17.13267,296.86,2024-08-29,0.33,Sweden
64.66602,21.26974,301.08,2024-06-25,0.99,Sweden
60.61396,16.79151,296.56,2024-09-20,1.24,Sweden
65.56519,22.22797,339.75,2024-07-05,7.19,Sweden
64.66479,21.28695,298.26,2024-01-28,2.28,Sweden
64.66083,21.28445,352.99,2024-05-01,7.57,Sweden
58.50706,13.16394,327.99,2024-06-23,3.41,Sweden
55.36545,13.23223,337.37,2024-08-26,4.54,Sweden
65.56174,22.21897,327.68,2024-07-10,6.82,Sweden
65.56309,22.21868,307.98,2024-09-06,1.41,Sweden
60.4885,15.45304,300.17,2024-05-29,0.72,Sweden
64.66588,21.28123,332.05,2024-07-03,6.39,Sweden
64.74112,21.03651,299.86,2024-09-15,0.38,Sweden
64.66431,21.28363,331.34,2024-03-15,5.44,Sweden
64.66303,21.28012,340.62,2024-05-04,7.39,Sweden
64.66529,21.28083,336.57,2024-03-19,5.9,Sweden
64.6633,21.27854,325.17,2024-03-16,1.76,Sweden
64.66261,21.2777,337.23,2024-08-20,8.84,Sweden
58.35729,12.37932,300.24,2024-10-04,1.11,Sweden
65.56754,22.21523,295.25,2024-07-13,1.35,Sweden
57.70897,18.80413,306.95,2024-09-24,1.14,Sweden
65.5668,22.21348,336.67,2024-07-20,9.85,Sweden
58.67188,17.13758,299.34,2024-05-15,1.41,Sweden
58.68431,17.13021,316.79,2024-07-15,1.78,Sweden
58.68507,17.13758,297.72,2024-08-03,0.76,Sweden
58.67089,17.13916,302.24,2024-09-18,1.17,Sweden
63.07172,17.7366,349.98,2024-05-20,4.46,Sweden
58.38554,13.82755,298.4,2024-06-19,0.79,Sweden
58.36042,12.38531,299.1,2024-06-15,0.56,Sweden
58.68264,17.13235,333.07,2024-02-06,4.19,Sweden
60.61031,16.79259,306.26,2024-06-02,1.67,Sweden
65.56635,22.22649,328.95,2024-12-12,4.41,Sweden
64.66351,21.27751,325.99,2024-04-14,5.1,Sweden
65.56341,22.2311,299.71,2024-09-06,0.95,Sweden
57.70951,18.80156,309.25,2024-09-04,1.7,Sweden
65.56566,22.21274,314.43,2024-11-14,1.74,Sweden
59.29489,14.13508,325.62,2024-06-20,1.91,Sweden
65.56263,22.21782,343.19,2024-05-25,8.56,Sweden
60.61147,16.79966,303.71,2024-05-15,1.48,Sweden
64.66217,21.27753,308.45,2024-10-03,1.77,Sweden
65.56268,22.20545,303.38,2024-09-12,2.75,Sweden
64.66763,21.28386,328.38,2024-08-03,2.94,Sweden
57.89254,13.08152,299.93,2024-08-13,0.78,Sweden
58.36072,12.3796,298.83,2024-03-28,0.69,Sweden
65.56554,22.22324,327.97,2024-09-17,20.63,Sweden
65.56126,22.22537,329.96,2024-05-18,8.09,Sweden
57.7113,11.82367,328.44,2024-07-30,1.2,Sweden
62.08984,17.26976,294.69,2024-05-22,69.22,Sweden
65.5594,22.23405,341.41,2024-12-08,6.2,Sweden
60.03018,18.00252,325.17,2024-12-11,2.55,Sweden
60.61386,16.79111,310.22,2024-09-16,1.25,Sweden
64.66497,21.27975,324.25,2024-09-19,2.01,Sweden
65.56486,22.21177,329.18,2024-10-22,3.68,Sweden
58.34565,11.42286,302.83,2024-08-22,0.77,Sweden
64.66421,21.28536,325.42,2024-07-12,2.6,Sweden
58.35979,12.37904,296.98,2024-10-03,0.82,Sweden
60.61108,16.78901,295.26,2024-08-13,0.69,Sweden
65.56396,22.21596,341.73,2024-05-27,11.04,Sweden
47.17378,7.56523,306.97,2024-05-09,1.67,Switzerland
47.17275,7.56269,345.46,2024-08-23,7.8,Switzerland
46.74778,6.71673,298.35,2024-08-02,0.3,Switzerland
47.07016,8.26596,329.47,2024-11-21,3.61,Switzerland
47.0696,8.26563,320.84,2024-08-21,2.18,Switzerland
47.17326,7.56041,297.96,2024-11-29,0.98,Switzerland
47.07021,8.26227,299.49,2024-08-29,1.27,Switzerland
47.17285,7.56405,313.84,2024-04-30,2.56,Switzerland
47.17574,7.5618,326.84,2024-05-18,4.1,Switzerland
47.06966,8.26532,328.98,2024-03-19,2.72,Switzerland
47.17199,7.56385,300.56,2024-08-22,1.89,Switzerland
47.07248,8.26389,308.6,2024-11-02,1.12,Switzerland
46.7794,6.62557,336.15,2024-06-25,2.23,Switzerland
47.06952,8.2677,332.74,2024-07-08,3.05,Switzerland
47.1753,7.56486,327.59,2024-08-22,1.89,Switzerland
45.85048,8.94637,339.81,2024-07-17,4.68,Switzerland
46.65415,6.54533,295.01,2024-09-06,0.56,Switzerland
46.65528,6.5427,300.81,2024-09-01,0.51,Switzerland
47.173,7.56325,302.59,2024-04-12,0.78,Switzerland
47.07342,8.26454,295.12,2024-09-04,0.44,Switzerland
47.17535,7.56454,333.65,2024-09-15,5.3,Switzerland
47.26503,8.17305,325.13,2024-08-31,2.35,Switzerland
47.17236,7.56462,325.54,2024-01-28,4.72,Switzerland
47.17231,7.5655,297.36,2024-01-16,1.99,Switzerland
47.0736,8.26359,295.66,2024-04-13,1.18,Switzerland
47.17218,7.5595,297.71,2024-08-31,0.79,Switzerland
47.07253,8.26579,305.46,2024-04-14,1.45,Switzerland
47.52178,8.22078,328.19,2024-07-24,2.28,Switzerland
46.23411,6.1221,338.08,2024-05-10,5.4,Switzerland
47.17354,7.5647,305.99,2024-07-15,0.94,Switzerland
47.17085,7.5645,325.54,2024-04-15,2.75,Switzerland
47.06995,8.27003,327.49,2024-07-23,3.96,Switzerland
46.65458,6.54445,299.73,2024-08-27,0.58,Switzerland
47.17361,7.56206,307.17,2024-07-11,1.25,Switzerland
47.07107,8.26346,304.54,2024-10-06,0.71,Switzerland
47.06918,8.2671,308.96,2024-08-30,1.15,Switzerland
47.17628,7.5624,313.04,2024-09-06,0.94,Switzerland
47.06895,8.26757,326.55,2024-02-03,4.0,Switzerland
46.91526,9.54918,303.35,2024-08-12,0.69,Switzerland
47.17331,7.56512,303.54,2024-08-23,1.5,Switzerland
45.85165,8.95052,334.97,2024-04-14,2.46,Switzerland
47.0716,8.26697,325.4,2024-05-14,3.55,Switzerland
47.17627,7.56452,304.49,2024-05-12,2.36,Switzerland
46.58218,6.77176,304.49,2024-08-02,0.66,Switzerland
47.17374,7.56344,326.39,2024-05-04,1.44,Switzerland
47.20532,7.52396,325.06,2024-06-25,3.21,Switzerland
47.06971,8.26541,330.18,2024-09-21,2.61,Switzerland
47.06918,8.26932,331.08,2024-07-20,3.52,Switzerland
46.52651,6.52994,335.85,2024-08-23,3.96,Switzerland
47.2637,8.17363,336.89,2024-03-19,2.61,Switzerland
47.06843,8.26671,306.73,2024-08-29,0.78,Switzerland
47.0705,8.26715,329.42,2024-03-24,2.85,Switzerland
47.07181,8.26555,321.41,2024-10-29,2.64,Switzerland
46.65602,6.54636,296.02,2024-08-26,0.4,Switzerland
46.28391,6.13734,325.03,2024-04-14,0.88,Switzerland
47.21356,8.52871,326.62,2024-04-12,9.6,Switzerland
47.07025,8.26632,328.38,2024-08-29,2.0,Switzerland
47.06429,8.26043,297.06,2024-06-25,0.39,Switzerland
47.06937,8.26878,329.84,2024-01-30,3.67,Switzerland
47.1733,7.56663,326.19,2024-05-03,2.15,Switzerland
47.07092,8.26885,298.0,2024-05-18,0.46,Switzerland
47.1733,7.56429,335.63,2024-11-17,4.28,Switzerland
47.17355,7.56504,300.53,2024-05-10,1.24,Switzerland
47.17596,7.56464,327.48,2024-09-07,1.81,Switzerland
47.06936,8.26427,320.03,2024-04-30,1.65,Switzerland
47.17216,7.56229,334.56,2024-04-27,3.77,Switzerland
46.91527,9.54939,298.84,2024-08-28,0.5,Switzerland
47.07267,8.26642,302.5,2024-07-05,2.49,Switzerland
47.06916,8.26811,295.55,2024-04-30,0.94,Switzerland
47.17271,7.56396,333.88,2024-04-29,4.32,Switzerland
47.24182,8.18967,335.25,2024-08-30,3.79,Switzerland
47.17688,7.55938,303.04,2024-08-23,2.69,Switzerland
47.06975,8.26756,319.74,2024-04-20,2.57,Switzerland
47.07094,8.26966,307.14,2024-08-31,1.66,Switzerland
47.06717,8.26874,326.99,2024-04-11,3.54,Switzerland
47.17435,7.5644,308.63,2024-01-29,1.98,Switzerland
47.06923,8.26405,300.85,2024-04-13,1.08,Switzerland
47.17376,7.56636,302.14,2024-07-14,1.63,Switzerland
47.25941,7.56138,297.88,2024-08-09,0.17,Switzerland
47.07251,8.26556,313.91,2024-07-06,1.47,Switzerland
47.17293,7.56105,327.76,2024-09-06,2.63,Switzerland
47.17374,7.56245,311.63,2024-04-14,1.61,Switzerland
47.17611,7.5613,304.9,2024-07-09,0.78,Switzerland
47.53697,7.57163,341.25,2024-07-09,4.14,Switzerland
46.15369,8.94775,335.39,2024-07-02,6.09,Switzerland
47.17334,7.56136,333.92,2024-09-18,2.21,Switzerland
47.06831,8.2674,333.63,2024-11-01,4.44,Switzerland
47.17362,7.56457,317.21,2024-01-27,1.89,Switzerland
47.17342,7.56586,305.38,2024-06-26,2.43,Switzerland
47.06859,8.26673,327.17,2024-10-03,1.89,Switzerland
47.17406,7.56422,335.38,2024-02-25,4.86,Switzerland
47.06989,8.2633,296.79,2024-04-13,0.65,Switzerland
47.17339,7.56633,337.69,2024-07-18,5.37,Switzerland
47.07159,8.26903,318.03,2024-04-11,1.16,Switzerland
47.17481,7.55867,307.32,2024-01-27,1.89,Switzerland
47.17714,7.56399,295.59,2024-04-12,0.78,Switzerland
47.17421,7.56024,325.41,2024-03-11,2.02,Switzerland
47.1745,7.56122,298.56,2024-06-26,0.91,Switzerland
46.65701,7.24399,297.86,2024-08-02,0.86,Switzerland
47.06952,8.26538,330.15,2024-09-01,3.28,Switzerland
47.17359,7.56164,310.58,2024-10-15,2.21,Switzerland
47.17551,7.56353,316.21,2024-09-22,1.3,Switzerland
47.17378,7.56127,310.51,2024-04-06,1.54,Switzerland
47.17463,7.56228,331.63,2024-08-30,4.23,Switzerland
47.17506,7.56597,298.5,2024-02-25,1.3,Switzerland
47.06978,8.26332,297.78,2024-01-29,1.24,Switzerland
47.21232,7.44984,299.9,2024-08-02,0.4,Switzerland
47.1726,7.56593,326.58,2024-05-11,4.36,Switzerland
47.07225,8.26623,322.97,2024-03-23,2.72,Switzerland
47.17577,7.55889,302.52,2024-02-25,1.3,Switzerland
47.17678,7.56229,303.22,2024-09-18,2.21,Switzerland
47.07259,8.26235,304.44,2024-08-31,1.37,Switzerland
46.84321,6.95691,312.56,2024-08-01,1.12,Switzerland
47.1757,7.56733,297.08,2024-05-26,1.43,Switzerland
47.07121,8.2673,335.3,2024-09-01,3.28,Switzerland
47.17653,7.56253,313.49,2024-04-27,1.35,Switzerland
47.07158,8.26633,309.93,2024-03-01,1.37,Switzerland
47.17377,7.56157,296.05,2024-09-15,0.86,Switzerland
47.17261,7.5653,298.1,2024-02-13,1.39,Switzerland
47.06936,8.26615,302.32,2024-01-30,1.05,Switzerland
46.91613,9.54756,298.16,2024-09-07,0.4,Switzerland
47.06975,8.26767,327.28,2024-09-24,3.05,Switzerland
47.06907,8.26356,300.04,2024-05-01,0.54,Switzerland
47.06817,8.26673,313.13,2024-09-06,0.98,Switzerland
47.17313,7.56158,307.67,2024-04-27,1.4,Switzerland
47.07011,8.2682,326.51,2024-04-27,2.37,Switzerland
46.76746,6.95259,300.22,2024-08-02,0.33,Switzerland
47.1732,7.56395,304.82,2024-06-05,0.94,Switzerland
47.17304,7.56427,296.2,2024-05-10,0.86,Switzerland
46.65521,6.5465,296.25,2024-08-05,0.43,Switzerland
46.17216,8.97783,328.71,2024-09-10,3.57,Switzerland
47.17271,7.56226,335.13,2024-08-27,5.74,Switzerland
47.07028,8.26538,311.5,2024-07-18,0.82,Switzerland
47.07076,8.26614,328.69,2024-09-01,2.63,Switzerland
47.06519,8.25745,339.6,2024-03-02,3.65,Switzerland
47.06953,8.26667,332.12,2024-08-31,3.17,Switzerland
47.17525,7.5641,325.05,2024-06-18,2.64,Switzerland
47.17425,7.56558,332.06,2024-04-10,2.52,Switzerland
47.06919,8.26505,331.47,2024-07-23,4.01,Switzerland
47.26653,8.17314,325.35,2024-04-14,2.06,Switzerland
47.06812,8.26698,340.29,2024-03-02,3.72,Switzerland
47.17665,7.56131,315.8,2024-09-21,1.66,Switzerland
47.03907,7.32458,298.39,2024-08-02,0.39,Switzerland
46.91511,9.54833,297.88,2024-07-28,1.63,Switzerland
47.17334,7.56437,307.09,2024-05-26,1.98,Switzerland
47.07065,8.26436,297.17,2024-08-24,0.51,Switzerland
47.19376,7.5695,302.41,2024-08-02,0.87,Switzerland
46.32961,6.9441,345.42,2024-06-04,2.74,Switzerland
47.17366,7.56201,297.06,2024-07-06,0.82,Switzerland
47.07112,8.26748,313.81,2024-03-11,1.36,Switzerland
46.91718,9.55105,297.05,2024-08-27,0.48,Switzerland
47.06756,8.26686,326.64,2024-09-01,2.23,Switzerland
47.03316,7.02832,300.33,2024-06-29,0.37,Switzerland
46.86335,7.41673,306.31,2024-08-07,1.23,Switzerland
47.06993,8.26678,317.28,2024-08-21,2.05,Switzerland
47.17257,7.56426,332.54,2024-09-15,5.5,Switzerland
47.07066,8.26912,327.38,2024-01-04,1.72,Switzerland
47.45604,8.00324,311.18,2024-08-02,0.81,Switzerland
46.5804,6.77195,301.75,2024-08-02,0.79,Switzerland
47.17592,7.56272,296.28,2024-10-12,0.77,Switzerland
47.07187,8.26484,317.39,2024-04-09,2.7,Switzerland
47.07076,8.26465,310.72,2024-10-06,0.92,Switzerland
47.17468,7.56241,304.42,2024-06-05,1.26,Switzerland
47.0705,8.26576,332.03,2024-04-06,4.65,Switzerland
47.1747,7.56406,319.98,2024-12-05,3.2,Switzerland
47.17572,7.56021,321.87,2024-09-02,3.12,Switzerland
47.1758,7.55903,300.18,2024-08-28,0.85,Switzerland
47.06969,8.26817,326.92,2024-07-15,2.26,Switzerland
47.07129,8.26435,320.87,2024-07-09,1.42,Switzerland
46.90295,6.48818,301.84,2024-08-02,0.61,Switzerland
47.174,7.55811,300.46,2024-08-23,0.97,Switzerland
47.17471,7.56362,333.63,2024-01-25,4.96,Switzerland
47.34752,8.69611,333.97,2024-08-02,1.18,Switzerland
47.06944,8.26695,325.36,2024-11-06,2.57,Switzerland
46.73489,6.71471,299.53,2024-08-02,0.44,Switzerland
47.17464,7.56041,298.36,2024-01-30,1.18,Switzerland
46.65775,7.24569,302.2,2024-08-02,0.45,Switzerland
47.17615,7.56016,301.71,2024-02-07,2.35,Switzerland
46.15966,6.07105,339.9,2024-04-14,2.46,Switzerland
47.17484,7.56454,307.65,2024-08-24,2.15,Switzerland
47.17419,7.55947,297.97,2024-05-01,2.07,Switzerland
47.07445,8.26378,299.24,2024-07-19,0.96,Switzerland
47.06857,8.26664,328.12,2024-01-25,2.87,Switzerland
47.17421,7.56491,322.86,2024-07-05,1.94,Switzerland
47.07164,8.26335,313.8,2024-01-22,1.65,Switzerland
47.17509,7.56376,323.89,2024-02-06,2.14,Switzerland
47.07011,8.26663,328.15,2024-06-24,2.66,Switzerland
47.17664,7.56355,301.39,2024-09-08,1.93,Switzerland
47.1757,7.56622,305.8,2024-06-05,1.19,Switzerland
47.06985,8.26342,301.42,2024-03-27,1.61,Switzerland
47.0717,8.26746,296.48,2024-11-02,0.67,Switzerland
47.17323,7.56399,309.11,2024-06-09,1.92,Switzerland
47.06911,8.26776,332.98,2024-05-04,2.31,Switzerland
47.07123,8.2636,322.04,2024-03-09,3.02,Switzerland
47.37777,7.41605,300.36,2024-08-01,0.53,Switzerland
47.17412,7.56231,340.9,2024-04-12,6.55,Switzerland
47.17175,7.56338,325.22,2024-06-07,3.8,Switzerland
47.06824,8.26947,339.17,2024-04-25,2.76,Switzerland
47.07131,8.26836,305.81,2024-08-23,1.29,Switzerland
47.17501,7.56263,318.41,2024-03-20,2.51,Switzerland
46.91752,9.55244,295.71,2024-05-14,0.79,Switzerland
47.17496,7.56188,327.23,2024-06-25,4.22,Switzerland
47.17456,7.56334,300.54,2024-09-05,0.64,Switzerland
47.17398,7.56241,343.1,2024-07-11,7.93,Switzerland
47.17672,7.55864,304.76,2024-01-20,1.18,Switzerland
47.17492,7.56349,329.99,2024-04-01,4.55,Switzerland
47.17416,7.56336,330.16,2024-03-22,3.73,Switzerland
47.06915,8.26367,312.6,2024-09-22,1.54,Switzerland
47.17485,7.56259,295.02,2024-10-09,0.67,Switzerland
47.17503,7.5644,315.51,2024-03-09,1.52,Switzerland
47.17323,7.56396,301.0,2024-06-29,0.54,Switzerland
47.51119,8.01478,329.84,2024-08-23,2.52,Switzerland
47.07066,8.26811,315.88,2024-06-25,2.04,Switzerland
47.06811,8.26963,332.18,2024-05-20,2.82,Switzerland
47.17477,7.56487,340.67,2024-09-03,8.11,Switzerland
47.07054,8.26805,330.93,2024-04-06,3.95,Switzerland
47.17272,7.56508,338.7,2024-03-23,3.73,Switzerland
47.21529,8.53022,338.82,2024-04-12,9.74,Switzerland
47.40919,8.54248,326.86,2024-08-22,3.13,Switzerland
46.73206,7.00993,305.69,2024-08-01,0.82,Switzerland
47.174,7.56434,336.57,2024-09-30,4.19,Switzerland
47.17397,7.56458,336.55,2024-08-30,4.88,Switzerland
47.07038,8.26918,300.89,2024-07-19,1.3,Switzerland
46.62352,7.0341,342.23,2024-08-13,4.19,Switzerland
47.06975,8.26614,309.53,2024-09-04,0.95,Switzerland
47.17321,7.56498,325.14,2024-01-29,3.17,Switzerland
47.17486,7.56554,306.62,2024-06-26,1.35,Switzerland
